customer_id,gender,seniorCitizen,partner,Dependents,tenure,Phone_Service,MultipleLines,InternetService,Online_Security,Online_Backup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,paperlessbilling,paymentmethod,MonthlyCharges,TotalCharges,Churn
8645-KOMJQ,Male,0.0,Yes,Yes,69.0,,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.1251267851917,,No
0289-IVARM,Female,0.0,No,No,35.0,Yes,No,,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,59.05341364450023,1990.1300622755127,No
9761-XUJWD,Male,0.0,No,No,5.0,,No,,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.61068793548807,,No
4057-FKCZK,Male,0.0,Yes,Yes,58.0,Yes,Yes,,,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),87.26765374001067,4542.939376463162,No
4291-TPNFG,Male,0.0,Yes,No,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.45604160001172,,No
6087-YPWHO,,0.0,,,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,69.20454020855829,4621.373689399294,No
3090-QFUVD,Female,0.0,No,No,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),14.246267141134922,-160.91563868238993,No
2237-ZFSMY,Female,0.0,No,No,,Yes,No,,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,93.60456988130852,4177.749407797034,Yes
1722-LDZJS,Male,0.0,Yes,Yes,53.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.322407372828142,,No
1818-ESQMW,Female,,No,No,27.0,Yes,,,,No,Yes,Yes,No,Yes,Month-to-month,Yes,,91.27326923239511,,No
4871-JTKJF,,1.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.48467600369669,494.1691209467606,Yes
1415-YFWLT,,1.0,No,No,1.0,Yes,No,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.66066052105218,171.9719936098199,Yes
7401-RUBNK,Female,0.0,Yes,No,18.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,84.19297942353184,1765.8662230926816,No
0506-YLVKJ,Male,0.0,Yes,Yes,46.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.03038505212019,827.9085079490484,No
8661-BOYNW,Female,0.0,Yes,No,72.0,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,,86.26885231455005,6150.774715972854,No
6711-VTNRE,Female,0.0,No,No,36.0,Yes,No,,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.65680657228721,3403.043462093608,Yes
4815-GBTCD,Female,0.0,Yes,No,4.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.854948190616767,-96.13456720232824,No
2805-AUFQN,Female,0.0,No,No,25.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.80398804986714,607.8429061710699,No
0980-PVMRC,Female,0.0,Yes,Yes,40.0,No,No phone service,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.84247379266047,,No
7233-DRTRF,Male,0.0,Yes,No,63.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.60625496320324,6760.368833281829,No
3500-RMZLT,Female,1.0,No,,15.0,Yes,No,,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.66082574933873,1393.8246901030325,Yes
3873-NFTGI,,0.0,No,No,14.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.05378980010563,476.74716050757866,No
1162-ECVII,Male,1.0,Yes,No,,,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.34610736929193,7816.199885079242,No
7048-GXDAY,,0.0,No,No,39.0,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.22523721517587,3629.313826683978,No
8571-ZCMCX,,0.0,,,47.0,No,No phone service,,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0919434560136,2944.848080973625,No
1169-WCVAK,Male,0.0,Yes,No,,Yes,Yes,,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.6623834183595,,No
4548-SDBKE,Female,0.0,No,No,5.0,Yes,Yes,,,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.50183208080512,481.3760891895621,Yes
8066-POXGX,Female,0.0,No,,13.0,No,No phone service,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.14810383550999,453.9198862532984,Yes
7129-CAKJW,Female,,No,No,17.0,Yes,Yes,,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.22175991274214,1312.7158096622022,No
8695-ARGXZ,Male,1.0,,No,34.0,Yes,,,No,No,No,No,No,No,Month-to-month,Yes,,72.9472608942842,2209.81497398012,No
3570-YUEKJ,Female,0.0,No,No,42.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.3573622324407,2098.0830699775324,No
4143-OOBWZ,Male,0.0,Yes,No,5.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.29549758243525,206.7660918347728,Yes
1555-HAPSU,Female,0.0,Yes,Yes,,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.107868756354218,1305.7564140357858,No
1697-NVVGY,Male,1.0,Yes,No,19.0,Yes,No,,,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.44748106464223,1220.0495317285402,No
7854-EKTJL,Female,,No,Yes,2.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.682038725921167,-6.266653994447502,Yes
8464-EETCQ,Male,0.0,No,,57.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.055626351899058,1147.0377145179646,No
2419-FSORS,Male,0.0,Yes,No,72.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.84145845178793,7811.102107589741,No
8132-YPVBX,Female,0.0,No,No,6.0,Yes,No,,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.69722431057156,681.956317343732,No
9102-IAYHT,Female,0.0,Yes,Yes,17.0,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.75084004304907,1440.9661980567705,Yes
6754-LZUKA,Male,0.0,,No,61.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.68188386644148,4468.863105052464,No
3422-LYEPQ,Male,0.0,Yes,,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.35013130546092,-183.146348602954,Yes
8099-MZPUJ,Male,0.0,Yes,,48.0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,,109.53441749664391,5509.571521713473,No
0787-LHDYT,Male,0.0,No,,16.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.153302698573544,133.23583495242983,No
2642-DTVCO,Male,1.0,No,No,9.0,Yes,,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.74812543178071,786.083292377791,Yes
0374-IOEGQ,Female,0.0,No,No,3.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.12506014648233,136.49060889520428,No
4361-JEIVL,Male,,,Yes,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.74792970172898,-3.695269963494781,Yes
3197-NNYNB,Male,,No,No,65.0,,Yes,,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),106.86427237272812,6276.422743771103,No
3396-DKDEL,Female,0.0,,Yes,70.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),119.35063036973023,8645.427061815904,No
1752-OZXFY,Male,0.0,Yes,No,60.0,,No,,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,55.33568961481386,3611.019070199717,No
9066-QRSDU,Female,0.0,Yes,No,69.0,Yes,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.88738310978396,1869.2755970406747,No
9112-WSNPU,Female,1.0,No,No,35.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.66219791755842,2364.864562604816,No
9867-NNXLC,Female,0.0,No,,22.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,11.308829883856465,617.4848551140803,No
5321-NTRKC,Male,0.0,Yes,Yes,66.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),78.60524623385055,5551.339738285721,No
1363-TXLSL,Male,1.0,Yes,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.3581452906827,,Yes
9507-EXLTT,Female,0.0,Yes,No,1.0,,No,,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.5352642897742,159.80609267924882,Yes
3161-GETRM,Male,,Yes,Yes,,Yes,Yes,,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.4007959842505,3201.5736121198297,No
0402-OAMEN,Female,0.0,,Yes,72.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.339899250641295,,No
6933-VLYFX,Male,0.0,Yes,Yes,31.0,No,No phone service,,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,55.98543514741654,1774.764636432388,No
6754-WKSHP,,0.0,No,Yes,30.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.77084485651009,925.1318624860072,No
9846-GKXAS,Female,0.0,,No,9.0,Yes,No,,No,No,No,No,Yes,Yes,Month-to-month,Yes,,88.23957229586547,614.880440479283,Yes
6017-PPLPX,Male,,Yes,Yes,20.0,,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.1550093350221,1767.3406567220063,Yes
4976-LNFVV,Male,1.0,Yes,No,19.0,No,No phone service,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),37.15278171757482,902.7722490407388,No
5055-MGMGF,Female,0.0,Yes,No,65.0,,Yes,,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.34182872906595,6963.431482576643,No
4641-FROLU,Female,0.0,Yes,Yes,30.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,15.230232817750238,699.8933854892755,No
2862-JVEOY,Male,0.0,No,No,6.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.576253510942973,433.9316097498544,No
2969-QWUBZ,Female,0.0,No,No,2.0,,No phone service,,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,56.31318014209613,185.9689801053312,No
9822-BIIGN,Male,0.0,Yes,Yes,53.0,Yes,Yes,,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.73476643202395,3725.756709062122,No
2077-MPJQO,Male,1.0,Yes,No,7.0,Yes,,,No,No,No,No,No,No,Month-to-month,Yes,,72.84868253153671,737.8282226361439,No
1534-OULXE,Female,0.0,Yes,Yes,61.0,Yes,No,,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),50.107159786085816,,No
7136-RVDTZ,Male,,No,No,70.0,No,No phone service,,No,No,No,No,Yes,Yes,One year,Yes,,44.09031852651874,3301.385975566704,Yes
2971-SGAFL,Female,0.0,No,,13.0,Yes,Yes,,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.44407140979702,961.0954617605884,No
1480-IVEVR,Male,1.0,Yes,No,35.0,Yes,,,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),88.54461122956043,2749.1404894666,No
2905-KFQUV,,0.0,Yes,No,2.0,Yes,No,,,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.12513452818354,104.35435161115836,No
4581-SSPWD,,0.0,,No,,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65497346318251,,Yes
3370-HXOPH,Female,,No,No,3.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.73195706583238,465.6221943400101,No
9391-YZEJW,Female,0.0,No,No,62.0,Yes,Yes,,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),98.63077500268595,5612.701333813936,No
9958-MEKUC,Male,0.0,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.78996877125412,7558.24672446198,No
0281-CNTZX,Male,0.0,Yes,No,63.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),13.226075953929886,,No
6927-WTFIV,Male,1.0,,,20.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.91042384800721,1321.9831232366082,Yes
4118-CEVPF,Female,1.0,No,No,35.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.62777311344344,3908.765825546768,No
3398-ZOUAA,Male,1.0,Yes,No,21.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2133261452428,1549.129417259795,Yes
9114-VEPUF,Male,,,No,62.0,Yes,Yes,,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,95.56778834948894,5871.846596718946,No
7876-BEUTG,Female,0.0,No,No,15.0,Yes,Yes,,,No,No,No,No,No,Month-to-month,Yes,,43.49657954242514,740.8064823243004,No
2338-BQEZT,,0.0,No,No,55.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.8113972080187,2654.1864891427126,No
9873-MNDKV,Female,,No,No,11.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.6434232827396,579.4529656009504,No
0378-NHQXU,Female,0.0,,Yes,17.0,Yes,Yes,,No,No,Yes,No,Yes,No,Month-to-month,No,,91.39994897376222,1877.726948627431,Yes
8241-JUIQO,Female,,No,No,61.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.323252114805538,1617.7591816820377,No
2194-IIQOF,,0.0,Yes,No,71.0,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.78276173379348,6292.168197445907,No
4512-ZUIYL,Female,0.0,No,No,2.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.38047208694027,211.46479013877837,Yes
9631-RXVJM,Male,0.0,No,No,35.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,15.71962515519918,526.9497731080857,No
9584-EXCDZ,Female,0.0,No,No,17.0,Yes,No,,,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.80956832869997,956.6449841814892,No
7969-AULMZ,Female,0.0,No,No,21.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.28097263837857,1863.004664769853,Yes
5093-FEGLU,Female,0.0,Yes,No,47.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.47261260261616,676.684749272076,No
2621-UDNLU,Female,0.0,Yes,No,3.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.00021062308813,59.7869340731133,No
7526-IVLYU,Male,,No,No,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.355410450108423,-127.5149225846404,No
2428-HYUNX,Male,1.0,Yes,No,44.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.08339542361763,864.4232406299292,No
9214-EKVXR,Female,0.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,,50.93968477731451,-77.48788691139602,No
3410-MHHUM,Female,0.0,Yes,Yes,44.0,Yes,Yes,,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,102.00956344728777,4239.734872474682,No
0568-ONFPC,Male,0.0,Yes,Yes,5.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),14.52147424734449,142.89673791440018,Yes
0733-VUNUW,Male,0.0,No,,24.0,Yes,,,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.88705272493871,1436.005211837318,Yes
4550-EVXNY,Female,0.0,No,Yes,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.21932137451333,-171.15680312287768,Yes
2122-YWVYA,Female,0.0,No,No,18.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.30032107867713,1361.2403267656566,No
2968-SSGAA,Female,0.0,,No,10.0,Yes,Yes,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.17765332165693,765.5375377927705,Yes
2296-DKZFP,Female,0.0,Yes,No,65.0,Yes,No,,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),64.8355065711727,4128.347606160943,No
4844-JJWUY,Female,1.0,No,No,1.0,Yes,No,,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.63800983050724,-43.43924731269215,Yes
6777-TGHTM,Female,0.0,No,No,53.0,Yes,Yes,,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.59781837130996,5617.836767540137,Yes
8909-BOLNL,Male,,No,No,3.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,16.68702501158534,228.3499742787805,No
6603-YRDCJ,,0.0,Yes,No,33.0,Yes,No,,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,56.22578537478955,1940.1998416604863,No
3538-WZPHD,Male,0.0,No,No,3.0,No,No phone service,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.2154347616509,-106.8169033427724,Yes
3229-USWAR,Female,0.0,No,No,34.0,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),80.97860870817877,2613.80445233116,No
2138-VFAPZ,Female,0.0,Yes,Yes,14.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,17.50044514835143,50.18064690442449,No
6131-JLWZM,Female,0.0,No,No,13.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.151005391152896,-10.33062606262456,No
4785-QRJHC,Male,1.0,Yes,No,46.0,No,,,,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.527790858646014,2792.746594643062,Yes
0269-XFESX,Male,0.0,Yes,Yes,,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.927981053289596,596.1133087730573,No
1709-EJDOX,,0.0,Yes,,47.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,12.148051228030532,881.3782149773815,No
4316-XCSLJ,Male,0.0,No,Yes,17.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.50507142403505,1150.8612563063257,No
8610-WFCJF,Female,0.0,Yes,Yes,49.0,Yes,Yes,,,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.80428302427333,4894.787983358289,Yes
9693-XMUOB,Male,1.0,Yes,No,,No,No phone service,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.59434963721084,3237.4117478497624,No
0383-CLDDA,Female,,No,No,,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.55209829421976,5533.18645497704,No
4905-JEFDW,Male,0.0,No,No,11.0,No,No phone service,,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,40.28082542746767,320.33241842228284,Yes
2709-UQGNP,Male,0.0,No,No,10.0,Yes,,,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.23889512391186,920.5639608818828,No
3549-ZTMNH,Male,0.0,Yes,Yes,12.0,Yes,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,27.64520039643571,271.4092186892954,No
7881-INRLC,Male,,No,No,45.0,Yes,Yes,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.08674683485926,4957.774835056783,Yes
8033-ATFAS,,0.0,Yes,Yes,39.0,Yes,No,,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,63.824348707442354,,No
1635-NZATJ,Male,1.0,,No,71.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.873588368630998,2051.808247559527,No
0562-HKHML,Male,,Yes,Yes,71.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.811119359423447,1668.5843010540948,No
8277-RVRSV,Female,0.0,Yes,Yes,33.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.46752567326422,,No
9943-VSZUV,,1.0,No,No,67.0,,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.13165425369091,,No
0117-LFRMW,Male,0.0,Yes,Yes,37.0,No,No phone service,,,Yes,Yes,No,No,No,Month-to-month,No,,41.254855763828104,1675.4888498331534,Yes
6172-FECYY,Male,0.0,Yes,Yes,49.0,Yes,Yes,,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.54201204372079,4580.484203663665,Yes
7054-ENNGU,Female,0.0,Yes,No,9.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,52.74659301466492,154.16579623732474,No
1455-HFBXA,Male,0.0,Yes,No,52.0,Yes,Yes,,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),93.70649813313035,,No
9402-CXWPL,Female,0.0,No,No,70.0,,Yes,,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.55976523210174,6197.798553082033,No
1628-BIZYP,Male,0.0,No,No,1.0,Yes,No,,No,Yes,No,No,No,Yes,Month-to-month,Yes,,87.62410739283648,34.17045101142343,No
1965-AKTSX,Female,1.0,No,No,14.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.87800231208256,1273.3126732760911,Yes
0082-LDZUE,Male,0.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.62080412079961,,No
4786-UKSNZ,Male,0.0,No,No,1.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.47961661867212,-366.2305956086956,Yes
5343-SGUBI,Female,0.0,No,No,52.0,Yes,Yes,,No,Yes,No,No,No,No,One year,Yes,Mailed check,78.13177986607315,4243.544067613293,No
0856-NAOES,Male,0.0,No,,6.0,Yes,No,,,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,61.710632257755584,-18.51886956713173,No
1976-AZZPJ,Male,0.0,Yes,No,7.0,No,No phone service,,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,45.39470842230294,149.370804333769,No
7248-VZQLC,Female,1.0,No,,47.0,Yes,Yes,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.83255915259275,3669.3327247247057,Yes
6156-UZDLF,Female,0.0,No,,26.0,Yes,No,,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),83.85505650506512,2191.753925248759,No
3099-OONVS,Male,0.0,Yes,Yes,,Yes,No,,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,45.116284720476344,963.8638384763044,No
9500-WBGRP,Male,0.0,No,,69.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.674401017047334,1638.6691777965864,No
5183-KLYEM,,,,,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,,107.63456285482529,8427.583212579932,No
5144-PQCDZ,Male,0.0,No,No,4.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,17.706818634681465,-19.740314306540355,No
8514-VZHEB,Male,,Yes,Yes,59.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.79911822029735,1047.8179060535947,No
6625-IUTTT,Male,0.0,No,No,,Yes,No,,Yes,No,Yes,No,No,Yes,Two year,No,,69.9359250973154,4602.0239302105365,No
9355-NPPFS,Female,1.0,No,,26.0,Yes,No,,,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.90376126239846,1999.229813460853,No
0068-FIGTF,Female,0.0,,No,27.0,Yes,No,,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.24299093563504,2202.013052248495,No
5965-GGPRW,Male,0.0,Yes,Yes,72.0,Yes,Yes,,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.13756459954045,7421.61035010439,No
8035-PWSEV,Female,0.0,No,No,6.0,Yes,No,,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,,97.92983313991672,458.8807576199843,No
2236-HILPA,Male,0.0,,,62.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,23.45848651211676,1334.9503354235403,No
1840-BIUOG,Male,0.0,No,,20.0,Yes,Yes,,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,64.75066409302235,1226.905692642793,No
1356-MKYSK,Male,0.0,No,No,6.0,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.96638491719472,91.56853104276286,No
6080-LNESI,Male,0.0,,No,,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.578369457533135,756.1782600549261,No
1830-IPXVJ,Female,0.0,Yes,Yes,61.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.915043822384206,1448.922890096998,No
5828-DWPIL,Male,1.0,Yes,No,,Yes,Yes,,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.77891095832656,5901.033177161919,No
8398-TBIYD,Female,0.0,No,No,72.0,Yes,Yes,,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.35910958308592,6107.930163875922,No
0011-IGKFF,Male,1.0,Yes,No,13.0,Yes,No,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.3868149636791,1464.3900145730568,Yes
4192-GORJT,Male,,Yes,No,5.0,Yes,,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.32179363799128,1053.0950127982142,Yes
6496-SLWHQ,Male,1.0,No,No,3.0,Yes,,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.43055057379757,197.8689059546175,Yes
9912-GVSEQ,Female,1.0,Yes,No,26.0,Yes,,,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.32044321121916,2433.708220259777,Yes
